review_score,review_comment_message,Avaliação,Tempo_de_Resposta
5,"adoro comprar nessa loja ...é fácil 
 sem complicações....e chega rápido...",Positiva,354.16333333333336
5,O produto veio com defeito.,Positiva,71.95083333333334
5,"Compra tranquila.sem problemas, entregue no prazo e bem embalado.
",Positiva,36.138333333333335
1,Protetor de baixa qualidade... faz barulho e esquenta... não recomendo!,Negativa,22.879166666666666
4,,Positiva,41.995555555555555
5,,Positiva,15.561111111111112
4,Excelente. ,Positiva,46.757222222222225
5,,Positiva,25.174722222222222
5,"O produto atende o prometido e tem um preço justo, fora a entrega que foi antes do prazo. Eu indicaria esse produto e essa loja!",Positiva,34.79361111111111
5,Comprei 3 controle remoto e cobrou frete nos 3 poderia ter cobrado so 1 frete mais os produtos são bons,Positiva,20.278333333333332
4,,Positiva,21.386944444444445
4,"Gostei muito da agilidade da entrega , o produto bem embalado e em perfeito estado,
dessa maneira recomendo e voltarei a comprar.
Sileide",Positiva,35.40416666666667
4,"deveria ter a opção de entrega mais rapida, obviamento com o custo equivalente, para os casos de urgencia no recebimento do produto.",Positiva,35.6475
5,,Positiva,45.721944444444446
5,,Positiva,140.53583333333333
5,,Positiva,71.64277777777778
5,"Chegou antes do prazo, tudo certinho.",Positiva,22.969722222222224
5,,Positiva,71.09083333333334
5,,Positiva,19.384444444444444
5,ótimo produto. MEU FILHO AMOUUU!!!,Positiva,85.80555555555556
5,EQUIPE ESTÁ DE PARABÉNS!!!,Positiva,22.93111111111111
5,,Positiva,76.81916666666666
5,Loja confiável ,Positiva,26.276944444444446
4,,Positiva,28.5725
4,tudo certo,Positiva,129.705
5,Ótimo,Positiva,97.43611111111112
5,"Excelente atendinento, presteza e rapidez na entrega, produto conforme anunciado. ",Positiva,43.54138888888889
5,,Positiva,45.26
1,,Negativa,83.62305555555555
5,Eu amei o óculos ele é lindo ficou perfeito no rosto 😍😍,Positiva,14.7375
5,,Positiva,74.41
4,Tudo certo,Positiva,68.65305555555555
5,,Positiva,51.645
5,"Gostei muito,super recomendo,recebi antes mesmo do prazo .",Positiva,50.49916666666667
4,,Positiva,26.82472222222222
5,,Positiva,15.7125
4,,Positiva,19.4175
4,,Positiva,43.385555555555555
5,,Positiva,25.198611111111113
5,,Positiva,26.089166666666667
5,,Positiva,25.198888888888888
5,,Positiva,74.77888888888889
5,"entregue no prazo conbinado
",Positiva,24.704444444444444
4,,Positiva,59.03722222222222
1,Comprei dia 8/3/18 e a entrega era até o dia 16/4/18. Até o momento (19/4) não chegou.,Negativa,22.87388888888889
5,,Positiva,17.683055555555555
5,,Positiva,262.37611111111113
1,,Negativa,9.016388888888889
5,,Positiva,23.705833333333334
5,,Positiva,22.730833333333333
4,"Prazo de entrega um pouco longo, mas sem surpresas desagradáveis.",Positiva,37.818333333333335
5,,Positiva,22.613888888888887
5,,Positiva,37.00805555555556
5,,Positiva,68.7025
5,,Positiva,70.55777777777777
5,,Positiva,73.25694444444444
5,,Positiva,19.473055555555554
5,"O site é de confiança, assim como, a pontualidade na entrega do produto.",Positiva,20.315277777777776
1,"Não recomendo, pois demora muito para entregar!!!!",Negativa,25.004444444444445
5,,Positiva,23.43166666666667
5,,Positiva,126.69333333333333
5,,Positiva,65.40916666666666
5,,Positiva,61.42861111111111
5,,Positiva,60.555277777777775
5,Muito satisfeito ,Positiva,36.944722222222225
5,,Positiva,25.35388888888889
5,,Positiva,70.74194444444444
5,Super recomendo,Positiva,85.62222222222222
5,Entregou muitíssimo rápido... A previsão para o dia 09 de abril e entregou no dia 29 de março... Fora q fiz o pedido em aproximadamente 05 dias...,Positiva,18.26638888888889
5,Muito bom,Positiva,4.279444444444445
5,Item corresponde exatamente com o anúncio. Satisfeita ,Positiva,47.78888888888889
5,,Positiva,23.454444444444444
4,O SITE NÃO FUNCIONA DIREITO NA COMPRA DE PRODUTOS COM RELAÇÃO A ANDAMENTO DE ENTREGAS,Positiva,48.600833333333334
1,"Ate o presente momento não recebi o produto,estava com o prazo de entrega dia 03/02/2018, estou no aguardo , e poderiam ser mais eficientes.",Negativa,20.583055555555557
4,,Positiva,63.108333333333334
5,,Positiva,32.06472222222222
5,,Positiva,110.37666666666667
5,,Positiva,69.76222222222222
5,,Positiva,20.595277777777778
1,"produto veio incorreto , paguei por 2 itens e chegou apenas 1, agurado retorno com urgencia ",Negativa,35.73
1,desta vez ffuquei desepcionada com a demora,Negativa,34.056111111111115
4,,Positiva,107.3236111111111
5,,Positiva,19.1075
1,O produto não foi entregue e quero cancelar pelo fato que comprei em outro lugar ,Negativa,44.00472222222222
5,Otimo,Positiva,75.24388888888889
5,Tudo correto! Obrigada,Positiva,46.04333333333334
4,,Positiva,40.88194444444444
5,a entrega foi super rápida antes da data prevista,Positiva,42.79333333333334
5,"Entregue no tempo, bem embalado ",Positiva,22.289722222222224
5,Entregaram antes do prazo...justo no dia em que aquele urso que minha sobrinha faz 15 anos e era o presente dela.....muito obrigada 💖,Positiva,21.385277777777777
5,,Positiva,26.471944444444443
5,Recebi antes do prazo e amei o produto. .. É lindo e de ótima qualidade.,Positiva,42.72833333333333
2,"Veio tesouras de outra marca. As tesouras que estão ali na foto são da 'Osdrich' e veio as tesouras da marca 'Obopekal'. A qualidade é bem parelha da que pedi e não veio, mas a que pedi é mais bonita.",Negativa,25.19611111111111
5,ÓTIMO ATENDIMENTO.,Positiva,106.97666666666667
1,Comprei dois produtos e chegou somente o Whey Protein. Fui consultar a Nota Fiscal Eletronica e só tem o Albumax que não chegou. Não estou entendendo a entrega desse fornecedor. Já reclamei!!!,Negativa,255.14555555555555
5,,Positiva,34.82833333333333
5,"Simplesmente encantada entrega rápida e produto em perfeito estado, exatamente como na foto, obrigada.",Positiva,8.426111111111112
5,O frete podia ser grátis.,Positiva,26.744722222222222
5,Adorei mas as embalagens veio rasgadas ?😍,Positiva,21.50027777777778
4,,Positiva,83.51861111111111
5,,Positiva,93.14583333333333
5,,Positiva,22.08888888888889
5,Entrega rápida gostei muito ,Positiva,19.676111111111112
5,Otimo,Positiva,19.690555555555555
5,"produto chegou sem avarias, antes do prazo, recomendo a loja ",Positiva,44.39361111111111
5,A entrega foi de troca do prazo e o produto estava bem embalado. Espero que funcione para o tratamento do alcoolismo. ,Positiva,34.09722222222222
2,"Recebi fora do prazo, mas em bom funcionamento!
O produto é um pouco barulhento, porém gela rapidamente!",Negativa,16.47833333333333
4,,Positiva,18.710555555555555
4,Ótima entrega! Do jeito que eu gosto! Parabéns!!!👏👏👏,Positiva,23.279166666666665
5,Chegou com uma semana de antecedência . ,Positiva,25.934722222222224
4,,Positiva,17.95388888888889
5,Chegou bem antes do prazo. Produto veio certinho e bem embalado. ,Positiva,108.73027777777777
1,"Chegou com defeito,não liga ",Negativa,34.91777777777778
5,Produto chegou no prazo e em perfeitas condições. Recomendo,Positiva,34.59777777777778
5,kyjk,Positiva,277.8027777777778
5,,Positiva,75.68611111111112
5,,Positiva,25.858888888888888
5,Muito bom,Positiva,24.179166666666667
5,,Positiva,10.898888888888889
5,,Positiva,55.55916666666667
5,,Positiva,48.213055555555556
4,rapida entrega,Positiva,11.9925
1,,Negativa,25.8975
4,"Minha compra foi bastante simples, mas tudo perfeito e chegou antes do prazo.",Positiva,25.42222222222222
5,,Positiva,25.740277777777777
5,Chegou rápido e o produto é de boa qualidade. Recomendo.,Positiva,24.154166666666665
5,,Positiva,37.57388888888889
5,Entrega super rapida... E o produto muito bom.de excelente qualidade... Super aprovado,Positiva,71.86
4,,Positiva,84.06666666666666
1,"Boa tarde,
Os produtos foram entregues ontem em pleno domingo, no qual nao haviam pessoas responsáveis pelo recebimento de mercadorias, o qual ficaram faltando 4 cadeiras.",Negativa,18.524444444444445
5,,Positiva,69.04555555555555
5,,Positiva,21.351944444444445
5,"é uma ótima loja pra comprar. o prazo de entrega é muito bom. 

quando acontece algum problema é resolvido imediato. eu gosto muito de comprar nessa loja.",Positiva,64.61138888888888
4,,Positiva,130.38
4,,Positiva,15.628055555555555
2,Consta na NF 2 itens orem apenas 1 foi entregue. Ja solicitei informaçao sobre o item faltante.,Negativa,15.53111111111111
5,,Positiva,33.34583333333333
5,Ótimo floral OXYFLOWER comprado. Altos benefícios. Não acreditem em mim. COMPROVEM por si mesmos. ***Deus abençoe***,Positiva,93.25861111111111
4,,Positiva,406.56166666666667
5,,Positiva,84.7675
1,,Negativa,62.24027777777778
5,,Positiva,38.395
1,Prazo de entrega gigante e mesmo assim conseguiram atrasar a entrega.,Negativa,9.901666666666667
4,"Produto entregue no prazo, bom preço.",Positiva,66.74777777777778
4,,Positiva,70.98055555555555
5,,Positiva,96.09194444444445
5,Tudo certo e antes do prazo,Positiva,24.872222222222224
5,,Positiva,74.37555555555555
5,,Positiva,87.35138888888889
1,"Oferta falsa, não comprem !! Não entregam, não existe produto! ",Negativa,51.67194444444444
5,,Positiva,37.33638888888889
5,,Positiva,24.286666666666665
5,,Positiva,34.361111111111114
5,Excelente produto.,Positiva,48.02972222222222
4,,Positiva,27.275
4,"Relógio bonito, design moderno e resistente.
Apenas o ponteiro de temperatura não veio funcionando.",Positiva,84.15277777777777
5,,Positiva,24.70722222222222
1,Quero fazer a devolução do produto inclusive já entrei com pedido já se passaram as 48 horas e até agora nem resposta tive. O produto veio com a altura diferente do anúncio e não quero ele.,Negativa,55.834722222222226
4,,Positiva,71.55305555555556
5,"Produto bonito, fácil de montar e bom preço.",Positiva,88.92111111111112
1,,Negativa,9.594166666666666
4,Boa porém muito transparente ,Positiva,87.56472222222222
4,,Positiva,123.0325
5,,Positiva,24.044166666666666
5,,Positiva,20.613611111111112
4,Produto entregue no prazo e de acordo.,Positiva,87.87166666666667
5,,Positiva,44.64527777777778
5,,Positiva,204.29944444444445
5,,Positiva,69.1375
5,,Positiva,35.783055555555556
4,ok,Positiva,21.81861111111111
4,,Positiva,41.45722222222222
1,,Negativa,96.06361111111111
5,,Positiva,72.13888888888889
5,,Positiva,36.67861111111111
1,Produto estraviado pro correio,Negativa,72.24777777777778
5,,Positiva,26.19638888888889
5,Amei o produto. Super recomendo. ,Positiva,71.51194444444444
1,nada,Negativa,51.7475
5,,Positiva,20.065
5,"produto conforme anuncio, muito bom e veio muito bem embalado. chegou no prazo.",Positiva,394.43833333333333
5,,Positiva,24.845277777777778
5,,Positiva,60.27527777777778
5,,Positiva,77.91638888888889
5,,Positiva,500.7525
4,"Gostei do produto, porem veio um pouco torta a letra, mas como é de plástico não deve vir perfeita né! Mas de resto, funciona e chegou no prazo! ",Positiva,23.001666666666665
5,tudo conforme combinado,Positiva,253.12166666666667
5,Um dos melhores E commerce's para se comprar!!,Positiva,82.68333333333334
4,,Positiva,101.8825
5,,Positiva,68.78361111111111
4,,Positiva,97.73555555555555
5,,Positiva,85.89694444444444
5,,Positiva,18.66583333333333
5,,Positiva,107.62722222222222
5,,Positiva,83.60583333333334
5,,Positiva,19.185555555555556
5,muito boa,Positiva,88.515
5,,Positiva,18.336388888888887
4,,Positiva,36.44555555555556
5,Ótima empresa recomendo.,Positiva,24.924444444444443
5,"lannister sempre rápida na entrega, o quebra cabeça é lindo, já comecei a montar!",Positiva,23.101111111111113
5,Muito bom.,Positiva,45.1
5,,Positiva,35.798611111111114
4,,Positiva,20.750833333333333
5,,Positiva,40.63361111111111
4,Recomendo muito bom,Positiva,72.11555555555556
5,"Parabéns vendedor ótimo profissional
",Positiva,12.899444444444445
1,"Devido às informações insuficientes e poucas fotos e detalhes, acabei comprando um produto de que não gostei. Ele é muito grande e não atende às minhas necessidades. ",Negativa,85.06916666666666
5,,Positiva,26.871388888888887
5,,Positiva,67.7063888888889
5,o produto foi entregue no prazo e veio do jeito que eu pedi recomendo sim ,Positiva,21.361944444444443
5,Excelente,Positiva,107.16972222222222
5,,Positiva,154.4177777777778
5,,Positiva,106.58
4,,Positiva,25.514722222222222
5,,Positiva,144.8925
5,,Positiva,43.71083333333333
5,,Positiva,35.09222222222222
4,,Positiva,73.18583333333333
5,,Positiva,24.110555555555557
5,Muito bom em breve comprarei mais,Positiva,33.20444444444445
5,,Positiva,11.498888888888889
5,,Positiva,74.82333333333334
5,Entrega no prazo e tudo certo com o produto.,Positiva,82.76472222222222
5,Muito bom o produto e um ótimo design.,Positiva,147.3175
4,,Positiva,37.193333333333335
1,"Olá, o meu produto chegou dia 31/08, mas ele veio errado, pedi um HD Externo da Western Digital Passport X 2tb e veio um inferior da Seagate, gostaria de saber como faço para trocar ou devolver, grata",Negativa,16.36638888888889
5,Recomendo a colcha e linda! ,Positiva,73.99861111111112
5,Sem dúvida comprarei de novo.,Positiva,120.8325
1,Eu solicitei devolução,Negativa,21.250833333333333
4,,Positiva,91.7725
5,,Positiva,22.182222222222222
5,,Positiva,37.054722222222225
5,"achei muito bom site recomendo sim a outras pessoa
",Positiva,306.49055555555555
4,,Positiva,80.74055555555556
5,,Positiva,40.33583333333333
1,"Comprei dois produtos e ambos, mesmo enviados em dias diferentes, estão como em ""dificuldade na entrega"" segundo o rastreamento dos Correios. O que nunca me aconteceu antes.",Negativa,13.964444444444444
1,"o produto é bem diferente da foto, não gostei do material, na foto a renda aparenta ser mais grossa e é extremamente fina e sem forro. ",Negativa,48.190555555555555
5,,Positiva,87.63388888888889
4,"Pedi o produto errado, solicitei autorização para devolução, até agora sem resposta.",Positiva,117.28972222222222
1,"Veio na cor errada , riscado muito danificado e sujo,!! Horrível , já abri a solicitação para devolução",Negativa,18.391111111111112
2,,Negativa,39.782222222222224
4,boa,Positiva,86.21472222222222
5,muito bom,Positiva,58.9175
1,,Negativa,11.166944444444445
5,Todas minhas compras chegaram antes do prazo ,Positiva,21.925555555555555
4,,Positiva,36.312222222222225
5,,Positiva,43.320277777777775
5,,Positiva,19.639444444444443
5,,Positiva,26.31138888888889
4,,Positiva,35.9425
5,,Positiva,86.05833333333334
5,Entrega dentro do prazo! Tudo ok. ,Positiva,86.96805555555555
4,,Positiva,34.47472222222222
1,"Comprei um produto e ele não era o mesmo da foto. E, por não ser o mesmo, ele não funciona. Estou tentando entrar em contato mas nunca consigo. Praticamente impossível. ",Negativa,83.12944444444445
5,muito bem foi entregue antes da data estão de parabens,Positiva,38.4875
4,,Positiva,70.69972222222222
5,,Positiva,36.179722222222225
2,"Por mais que estivesse dentro do prazo, não gostei do prazo ser tão longo p entrega, e por ter comprado outros produtos e a entrega ter sido feita separada",Negativa,26.469166666666666
5,Excelente loja,Positiva,65.69444444444444
5,O produto chegou com 10 dias. Adorei! São de um material bom e um tamanho bom. Achei que seriam menores. Muito bom! Obrigada!,Positiva,88.64083333333333
5,,Positiva,25.448055555555555
5,Ainda não instalei! Não consegui a pessoa p isso! Obrigada! Valéria ,Positiva,97.47722222222222
5,,Positiva,109.25583333333333
5,Rápido entrega ,Positiva,24.666666666666668
1,"Loja sem as mínimas condições de atuar como revendedores, não se preocupam com a logística ou seja saber se o produto chegou ao seu destino final.",Negativa,10.8775
5,,Positiva,19.405555555555555
5,Produto entregue com duas semanas antes do prazo. Ótimo custo benefício :),Positiva,115.49805555555555
5,,Positiva,26.66583333333333
5,,Positiva,25.77861111111111
5,,Positiva,86.49972222222222
5,,Positiva,145.3111111111111
1,"Eu cancelei o produto e mesmo assim o produto chegou e pior ainda chegou errado. 
Estou tentando exaustivamente um diálogo simples e facil com a lojas lannister que foi por onde eu adquirir o produ",Negativa,22.85861111111111
4,,Positiva,182.66861111111112
